focus_session_length_minutes,break_frequency_per_hour,after_hours_activity_minutes,communication_sentiment_score,department,wellness_label
3.6,0.69,32.4,0.347,engineering,Stressed
56.2,1.33,17.5,0.74,product,Healthy
18.3,0.15,80.5,0.453,hr,Burnout
58.3,1.23,42.5,0.772,hr,Healthy
40.2,1.27,0,0.935,product,Healthy
38.2,0.31,30.3,0.418,hr,Stressed
15.8,0.48,87.3,0.467,hr,Burnout
51.1,1.6,19.1,0.695,sales,Healthy
46.0,0.05,58.7,0.679,engineering,Stressed
76.0,1.24,17.5,0.938,hr,Healthy
7.3,0.24,139.8,0.557,hr,Burnout
26.0,0.28,127.1,0.388,sales,Burnout
14.0,0.34,54.4,0.402,engineering,Burnout
40.1,0.44,90.2,0.267,product,Stressed
26.7,0.04,0,0.255,engineering,Burnout
67.8,1.47,5.7,0.794,marketing,Healthy
44.4,0.74,89.9,0.506,marketing,Stressed
21.2,0,56.9,0.346,product,Burnout
21.2,0.44,82.6,0.236,engineering,Burnout
55.1,1.05,37.6,0.801,product,Healthy
63.8,1.1,28.3,0.711,engineering,Healthy
32.0,0.4,70.0,0.337,product,Stressed
52.7,1.02,14.6,0.915,product,Healthy
35.2,0.61,56.5,0.346,marketing,Stressed
56.2,1.63,15.1,0.746,marketing,Healthy
61.1,0.76,16.1,0.31,sales,Stressed
41.2,0.59,52.1,0.318,marketing,Stressed
32.4,0.69,33.8,0.559,product,Stressed
3.5,0.21,88.0,0.414,product,Burnout
14.7,0.28,160.7,0.371,hr,Burnout
17.4,0.34,109.1,0.27,sales,Burnout
55.9,0.81,27.9,0.744,hr,Healthy
11.3,0.27,132.8,0.202,sales,Burnout
33.8,0.4,52.4,0.398,engineering,Stressed
32.6,0.26,97.0,0.411,marketing,Burnout
43.1,1.13,25.1,0.778,engineering,Healthy
67.9,0.41,64.8,0.296,product,Stressed
43.9,1.59,17.0,0.753,marketing,Healthy
34.8,1.52,44.1,0.636,marketing,Healthy
54.5,0.82,9.1,0.813,sales,Healthy
7.0,0.43,42.0,0.762,product,Stressed
44.8,0.85,27.7,0.536,product,Stressed
34.9,0.26,118.4,0.292,product,Burnout
29.2,0.2,140.0,0.472,engineering,Burnout
61.9,1.83,30.5,0.857,product,Healthy
45.8,1.52,29.1,0.601,marketing,Healthy
37.0,0.33,30.9,0.419,sales,Stressed
20.1,0.34,96.4,0.216,engineering,Burnout
73.4,0.97,17.1,0.959,product,Healthy
39.5,1.12,29.2,0.599,marketing,Healthy
49.0,1.68,7.9,0.802,marketing,Healthy
29.3,0.23,82.7,0.389,product,Burnout
17.8,0.18,59.5,0.133,product,Burnout
40.8,1.08,30.0,0.872,marketing,Healthy
29.2,0.07,121.2,0.397,marketing,Burnout
1.2,0.08,70.2,0.233,product,Burnout
24.7,0.41,29.1,0.295,engineering,Stressed
22.0,0.12,16.8,0.476,engineering,Burnout
51.5,0.97,13.3,0.757,product,Healthy
50.6,0.9,17.0,0.77,marketing,Healthy
35.6,0.39,59.8,0.292,marketing,Stressed
37.2,1.66,23.5,0.775,hr,Healthy
22.6,0.18,53.5,0.45,sales,Stressed
30.7,0.46,69.2,0.389,marketing,Stressed
22.0,0.3,96.7,0.315,engineering,Burnout
15.6,0.48,46.0,0.487,hr,Stressed
16.2,0.61,10.9,0.439,hr,Stressed
68.5,0.73,35.3,0.612,engineering,Stressed
51.3,0.69,1.9,0.81,engineering,Healthy
54.2,1.28,26.1,0.735,marketing,Healthy
42.4,0.35,64.1,0.262,hr,Stressed
42.5,0.33,57.5,0.49,marketing,Stressed
47.0,0.45,47.3,0.551,marketing,Stressed
28.8,0.1,139.0,0.365,product,Burnout
52.9,0.5,63.6,0.644,marketing,Stressed
56.9,1.18,32.7,0.696,sales,Healthy
62.4,1.73,0,0.7,engineering,Healthy
41.9,1.63,15.3,0.841,sales,Healthy
35.8,0.21,67.7,0.461,product,Burnout
54.5,0.93,5.8,0.673,engineering,Healthy
13.8,0.89,63.4,0.382,sales,Stressed
55.9,1.21,17.0,0.739,engineering,Healthy
28.4,1.09,22.5,0.693,sales,Healthy
49.2,1.46,10.1,0.624,sales,Healthy
49.8,0.69,21.2,0.832,product,Healthy
68.7,0.66,24.6,0.848,sales,Healthy
22.8,0.26,143.9,0.222,marketing,Burnout
18.1,0.18,77.8,0.365,engineering,Burnout
72.7,0.37,14.3,0.89,hr,Healthy
17.3,0.23,77.4,0.23,product,Burnout
49.6,1.41,13.9,0.619,product,Healthy
35.4,0.17,89.2,0.329,product,Burnout
23.6,0.03,144.8,0.47,engineering,Burnout
26.2,0.5,67.1,0.658,sales,Stressed
36.0,0.23,40.2,0.629,engineering,Stressed
46.4,0.27,77.6,0.695,product,Stressed
41.4,1.05,42.5,0.697,engineering,Healthy
11.3,0.11,75.2,0.218,sales,Burnout
27.0,0.45,46.7,0.518,product,Stressed
54.2,0.44,27.5,0.325,sales,Stressed
49.0,1.49,13.6,0.798,sales,Healthy
30.1,0.31,83.2,0.366,product,Burnout
29.5,0.19,26.4,0.686,engineering,Stressed
22.4,0.25,123.6,0.336,marketing,Burnout
23.0,0.22,52.4,0.285,marketing,Burnout
32.8,0.27,83.7,0.554,sales,Stressed
34.1,0.71,63.1,0.542,product,Stressed
23.6,0.61,38.7,0.457,product,Stressed
7.5,0.8,16.2,0.307,sales,Stressed
68.6,0.83,4.6,0.693,engineering,Healthy
52.2,1.2,16.8,0.733,marketing,Healthy
34.0,0.38,126.6,0.281,marketing,Burnout
24.8,0.68,90.0,0.411,marketing,Stressed
30.0,0.47,35.1,0.476,marketing,Stressed
31.5,0.18,47.6,0.097,hr,Burnout
31.4,0.61,29.4,0.457,engineering,Stressed
79.9,1.51,23.3,0.952,sales,Healthy
59.7,0.87,51.1,0.474,hr,Stressed
17.4,0.78,21.1,0.429,marketing,Stressed
53.9,1.39,9.9,0.939,product,Healthy
79.2,1.09,9.7,0.888,sales,Healthy
17.8,0.37,59.5,0.404,marketing,Stressed
23.7,0.14,13.0,0.28,product,Burnout
61.4,1.21,0.8,0.999,sales,Healthy
28.0,0.42,98.4,0.59,engineering,Stressed
22.2,0.7,95.2,0.235,marketing,Stressed
19.7,0.29,56.1,0.231,product,Burnout
36.3,0.36,58.4,0.446,sales,Stressed
56.9,1.06,25.7,0.706,engineering,Healthy
36.0,0.74,58.3,0.1,engineering,Stressed
18.3,0.19,64.5,0.089,marketing,Burnout
25.0,0.26,136.8,0.299,hr,Burnout
54.2,0.21,121.6,0.449,product,Stressed
35.1,0.59,45.4,0.666,hr,Stressed
59.0,1.29,28.5,0.777,engineering,Healthy
13.5,0.29,117.5,0.235,marketing,Burnout
30.8,1.2,48.6,0.511,marketing,Stressed
46.6,1.24,18.4,0.779,hr,Healthy
44.0,1.63,24.3,0.767,marketing,Healthy
42.9,1.22,0,0.716,sales,Healthy
47.6,0.24,76.5,0.324,engineering,Stressed
16.5,0.13,111.3,0.368,engineering,Burnout
21.1,0.33,97.8,0.345,hr,Burnout
37.3,1.06,23.9,0.679,product,Healthy
18.8,0.23,36.1,0.191,sales,Burnout
14.9,0.07,74.0,0.42,marketing,Burnout
49.3,1.3,3.7,1.0,hr,Healthy
4.2,0.12,45.3,0.266,product,Burnout
25.5,0.3,97.3,0.62,sales,Stressed
13.4,0.28,79.2,0.276,product,Burnout
33.6,1.36,14.0,0.931,marketing,Healthy
35.3,0.66,99.7,0.753,hr,Stressed
15.5,0,116.8,0.309,product,Burnout
48.0,1.28,18.0,0.818,sales,Healthy
36.4,0.31,56.7,0.714,product,Stressed
23.3,0.22,60.3,0.186,sales,Burnout
23.8,0.19,36.4,0.306,sales,Burnout
5.4,0.22,128.9,0.388,engineering,Burnout
44.5,0.41,59.2,0.37,engineering,Stressed
39.8,1.46,18.7,0.817,product,Healthy
39.7,0.23,22.8,0.543,marketing,Stressed
16.6,0.13,90.8,0.532,hr,Burnout
24.3,0.26,134.9,0.255,sales,Burnout
52.0,1.28,25.6,0.856,hr,Healthy
29.6,0.18,6.2,0.295,product,Burnout
32.9,0.62,37.6,0.508,product,Stressed
86.2,1.84,0,0.919,sales,Healthy
47.5,1.4,19.1,0.829,engineering,Healthy
54.6,1.13,7.6,0.692,sales,Healthy
22.5,0.39,68.4,0.285,engineering,Burnout
21.8,0.11,32.5,0.376,product,Burnout
12.4,0.26,38.3,0.417,sales,Stressed
14.1,0.08,180.5,0.312,engineering,Burnout
15.2,0.25,167.6,0.324,engineering,Burnout
19.0,0.28,95.3,0.055,hr,Burnout
7.8,0.74,20.1,0.591,marketing,Stressed
20.3,0.53,51.6,0.511,hr,Stressed
15.4,0.35,96.7,0.195,sales,Burnout
10.8,0.28,62.1,0.393,marketing,Burnout
57.1,0.99,27.7,0.632,engineering,Healthy
84.1,0.39,96.7,0.594,hr,Stressed
33.1,0.57,45.7,0.418,sales,Stressed
17.1,0.13,75.3,0.531,product,Burnout
56.4,1.18,35.0,0.676,marketing,Healthy
24.8,0.37,52.5,0.775,hr,Stressed
54.2,0.45,47.3,0.418,hr,Stressed
23.8,0.18,58.2,0.416,product,Burnout
51.3,1.77,14.6,0.883,product,Healthy
16.4,0.57,97.6,0.42,product,Stressed
21.7,0.21,32.2,0.482,engineering,Burnout
12.9,0.28,13.5,0.439,engineering,Burnout
31.1,0.28,27.3,0.218,marketing,Burnout
32.7,0.57,35.0,0.336,product,Stressed
11.4,0.14,102.0,0.301,engineering,Burnout
39.5,0.88,20.8,0.76,marketing,Healthy
59.1,0.82,13.1,0.849,marketing,Healthy
63.8,1.59,20.6,0.765,sales,Healthy
48.7,0.88,16.2,0.817,product,Healthy
22.4,1.22,7.0,0.917,engineering,Healthy
39.0,0.29,82.0,0.317,sales,Stressed
13.0,0.3,167.9,0.383,sales,Burnout
20.1,0.25,125.4,0.401,product,Burnout
38.9,0.37,40.1,0.787,hr,Stressed
28.2,0.06,128.4,0.211,product,Burnout
14.4,0.45,53.6,0.489,product,Burnout
14.3,0.14,33.8,0.511,hr,Burnout
25.1,0.43,27.3,0.189,hr,Stressed
61.1,1.34,11.3,0.696,sales,Healthy
12.1,0.13,81.9,0.24,engineering,Stressed
29.0,0.17,143.7,0.436,engineering,Burnout
15.6,0.46,53.5,0.535,marketing,Stressed
27.9,0.27,144.4,0.227,engineering,Burnout
47.0,1.24,27.5,0.869,engineering,Healthy
34.1,0.65,0,0.68,sales,Stressed
19.1,0.23,99.9,0.224,product,Burnout
21.3,0.31,120.4,0.0,engineering,Burnout
59.3,1.44,7.2,0.747,sales,Healthy
18.7,0.22,69.3,0.269,hr,Burnout
8.8,0.44,124.6,0.16,marketing,Burnout
15.3,0.17,80.2,0.351,hr,Burnout
45.6,1.19,12.8,0.969,hr,Healthy
39.8,1.05,7.4,0.983,engineering,Healthy
39.7,0.14,48.3,0.326,engineering,Burnout
59.3,1.43,16.0,0.947,marketing,Healthy
42.8,0.6,62.1,0.735,marketing,Stressed
56.1,1.32,12.7,0.739,product,Healthy
41.3,1.77,16.6,0.747,product,Healthy
59.8,1.21,30.2,0.746,marketing,Healthy
28.9,0.85,2.9,0.761,engineering,Healthy
59.7,1.01,23.9,0.865,sales,Healthy
38.0,0.34,102.8,0.693,product,Stressed
6.2,0.21,29.7,0.64,sales,Stressed
21.3,0.27,123.1,0.422,hr,Burnout
48.0,1.52,12.0,0.728,marketing,Healthy
57.3,1.17,12.6,0.696,engineering,Healthy
17.9,0.11,86.6,0.382,sales,Burnout
58.0,0.86,19.4,0.962,sales,Healthy
46.3,0.75,17.5,1.0,product,Healthy
17.3,0.16,40.3,0.25,marketing,Burnout
31.7,0.32,128.7,0.345,engineering,Burnout
52.4,0.73,16.9,0.941,product,Healthy
35.9,0.67,39.1,0.369,engineering,Stressed
47.7,1.49,11.7,0.709,hr,Healthy
16.7,0.35,123.1,0.296,product,Burnout
44.6,1.41,23.6,0.872,hr,Healthy
13.4,0.12,112.0,0.28,sales,Burnout
44.5,1.5,15.7,0.902,engineering,Healthy
22.6,0.1,134.1,0.392,product,Burnout
41.9,0.51,45.0,0.406,hr,Stressed
53.6,1.16,15.3,0.657,marketing,Healthy
36.9,0.38,35.2,0.391,sales,Burnout
26.5,0.28,86.0,0.356,marketing,Burnout
70.7,1.12,23.1,0.927,engineering,Healthy
19.3,0.23,56.3,0.327,hr,Burnout
35.8,0.15,102.2,0.155,hr,Burnout
14.6,0.12,75.3,0.235,hr,Burnout
16.4,0.24,153.0,0.22,marketing,Burnout
15.8,0.16,72.9,0.386,product,Burnout
22.7,0.25,56.6,0.323,marketing,Stressed
24.5,0.4,63.4,0.357,engineering,Burnout
30.2,0.19,31.2,0.31,hr,Burnout
30.7,0.69,0,0.893,engineering,Healthy
46.6,1.42,23.3,0.95,marketing,Healthy
77.9,1.8,7.5,0.804,product,Healthy
51.3,1.41,0,0.76,engineering,Healthy
75.1,1.53,15.8,0.791,hr,Healthy
20.5,0.07,130.3,0.299,hr,Burnout
25.6,0.45,58.9,0.366,marketing,Burnout
45.4,0.77,7.3,0.997,product,Healthy
33.9,0.5,76.0,0.387,sales,Stressed
25.8,0.58,65.0,0.536,sales,Stressed
48.0,0.2,67.1,0.329,sales,Stressed
58.2,1.37,19.8,0.727,marketing,Healthy
19.7,0.27,89.0,0.224,marketing,Burnout
9.7,0.26,103.4,0.305,engineering,Burnout
54.3,1.74,9.6,0.835,sales,Healthy
2.0,0.45,80.1,0.354,sales,Stressed
48.8,0.53,75.7,0.537,product,Stressed
36.5,1.01,24.6,0.986,sales,Healthy
45.7,0.44,14.3,0.664,marketing,Stressed
31.8,0.39,71.7,0.397,product,Stressed
23.1,0.13,122.2,0.347,marketing,Burnout
17.2,0.14,75.6,0.208,sales,Burnout
12.8,0.82,33.7,0.419,engineering,Stressed
4.2,0.47,26.7,0.431,sales,Stressed
36.7,0.68,65.8,0.528,engineering,Stressed
50.3,1.07,24.1,0.673,engineering,Healthy
53.8,1.11,19.0,0.899,marketing,Healthy
16.9,0.35,92.5,0.288,product,Burnout
21.0,0.12,91.6,0.145,engineering,Burnout
35.4,0.61,36.2,0.684,sales,Stressed
46.8,0.59,39.5,0.414,marketing,Stressed
20.4,0.28,64.0,0.144,product,Burnout
27.1,0.17,34.1,0.236,hr,Burnout
53.2,1.22,39.3,0.825,marketing,Healthy
38.5,1.47,17.3,0.802,product,Healthy
9.8,0.21,92.1,0.231,hr,Burnout
26.5,0.59,61.4,0.664,product,Stressed
8.0,0.09,89.7,0.337,marketing,Burnout
23.6,0.38,74.3,0.249,marketing,Burnout
38.5,1.07,17.4,0.876,hr,Healthy
69.2,1.28,12.1,0.778,product,Healthy
58.0,1.52,12.8,0.835,engineering,Healthy
59.1,0.63,60.1,0.527,hr,Stressed
38.9,0.69,21.9,0.209,hr,Stressed
40.0,0.18,46.2,0.24,product,Stressed
28.8,0.48,67.2,0.594,marketing,Burnout
33.2,0.07,123.6,0.317,hr,Burnout
46.6,0.42,49.0,0.698,sales,Stressed
28.1,0.66,74.0,0.652,hr,Stressed
39.4,0.9,18.1,0.808,marketing,Healthy
23.2,0.19,157.0,0.282,engineering,Burnout
74.4,1.44,20.8,0.9,sales,Healthy
28.2,0.1,81.1,0.263,sales,Burnout
43.4,0,70.7,0.632,sales,Stressed
21.0,0.09,77.4,0.184,product,Burnout
46.3,0.6,71.3,0.19,marketing,Stressed
24.2,0.22,72.7,0.244,product,Burnout
22.8,0.14,102.6,0.401,sales,Burnout
12.6,0.22,41.2,0.302,marketing,Burnout
54.0,1.01,14.2,0.769,product,Healthy
57.6,1.29,21.0,0.795,marketing,Healthy
19.3,0.18,129.3,0.42,sales,Burnout
45.2,0.6,23.6,0.777,sales,Healthy
37.3,0.22,186.8,0.218,product,Burnout
22.5,0.74,0,0.79,sales,Healthy
47.2,0.23,23.2,0.23,engineering,Stressed
67.6,1.67,16.9,0.831,marketing,Healthy
41.9,0.2,75.6,0.224,product,Burnout
48.3,1.29,12.0,0.787,product,Healthy
39.4,1.26,23.2,0.927,engineering,Healthy
51.8,1.21,22.1,0.759,product,Healthy
44.0,1.06,47.4,0.527,product,Stressed
41.9,1.07,26.2,0.929,marketing,Healthy
58.9,1.19,34.0,0.965,engineering,Healthy
23.5,0.25,97.7,0.37,hr,Burnout
12.7,0.11,67.1,0.346,marketing,Burnout
22.8,0.28,87.0,0.316,hr,Burnout
5.8,0.48,64.7,0.342,sales,Stressed
18.6,0.38,105.3,0.265,sales,Burnout
53.2,0.66,2.9,0.8,hr,Healthy
52.9,1.32,11.9,0.839,product,Healthy
22.3,0.36,65.1,0.216,hr,Burnout
63.6,1.27,22.1,1.0,sales,Healthy
55.2,1.17,9.2,0.883,product,Healthy
56.6,1.07,6.2,0.815,product,Healthy
49.9,1.28,16.5,0.691,hr,Healthy
19.3,0.22,90.6,0.493,product,Burnout
53.8,1.34,16.1,0.821,sales,Healthy
0.4,0.47,32.5,0.783,engineering,Stressed
38.2,0.27,43.1,0.428,marketing,Stressed
22.8,0.19,78.1,0.303,marketing,Burnout
29.1,0.38,74.7,0.685,sales,Stressed
12.5,0.09,74.7,0.266,sales,Burnout
18.5,0.3,46.9,0.205,marketing,Burnout
34.0,0.61,42.6,0.564,product,Stressed
20.5,0.22,67.0,0.477,engineering,Stressed
22.5,0.27,130.3,0.289,engineering,Burnout
31.2,0.33,43.0,0.335,product,Stressed
15.5,0.46,47.6,0.755,marketing,Stressed
16.8,0.15,9.4,0.226,engineering,Burnout
6.2,0.27,42.8,0.517,product,Stressed
43.5,0.67,73.3,0.492,hr,Stressed
56.9,1.26,0,0.847,hr,Healthy
42.2,0.51,44.2,0.427,sales,Stressed
28.4,0.19,64.0,0.526,sales,Stressed
44.8,0.84,21.5,0.659,marketing,Healthy
50.0,1.11,17.3,0.716,hr,Healthy
37.1,0.4,66.8,0.484,sales,Stressed
56.3,1.01,21.5,0.729,hr,Healthy
19.7,0.15,66.4,0.229,sales,Burnout
20.5,0.17,182.8,0.171,hr,Burnout
19.8,0.32,95.2,0.183,marketing,Burnout
31.2,1.07,12.5,0.943,sales,Healthy
32.5,0.74,72.6,0.503,marketing,Stressed
47.2,1.66,14.5,0.9,hr,Healthy
58.4,1.07,32.7,0.895,marketing,Healthy
29.4,0.38,24.3,0.456,product,Stressed
23.5,0.38,80.1,0.384,product,Burnout
44.5,0.31,67.8,0.639,sales,Stressed
46.2,1.13,16.7,0.782,product,Healthy
68.1,1.48,8.4,0.736,hr,Healthy
20.6,0.6,39.0,0.586,marketing,Stressed
38.9,0.69,78.1,0.585,sales,Stressed
32.3,0.54,74.1,0.611,engineering,Stressed
10.7,0.23,124.9,0.25,sales,Burnout
40.8,0.71,59.9,0.298,engineering,Stressed
14.1,0.35,20.5,0.222,marketing,Burnout
48.5,0.84,48.7,0.58,engineering,Stressed
26.0,0.57,60.4,0.564,engineering,Stressed
48.9,1.48,18.2,0.883,marketing,Healthy
10.3,0.21,141.5,0.243,hr,Burnout
8.1,0.23,56.7,0.256,engineering,Burnout
41.7,0.63,93.6,0.255,engineering,Stressed
17.8,0.38,56.1,0.433,marketing,Stressed
24.7,0.32,69.7,0.396,product,Burnout
7.3,0.28,0,0.488,engineering,Burnout
54.4,0.79,95.9,0.368,hr,Stressed
22.6,0.17,138.4,0.438,hr,Burnout
60.9,0.88,17.4,0.707,product,Healthy
49.3,0.45,41.7,0.467,sales,Stressed
46.4,1.36,23.0,0.823,product,Healthy
17.3,0.21,127.6,0.352,marketing,Burnout
52.8,1.25,21.6,0.853,product,Healthy
32.9,0.17,113.5,0.322,sales,Burnout
59.1,1.17,4.2,0.809,sales,Healthy
62.9,1.26,24.3,0.842,product,Healthy
31.1,0.98,37.3,0.491,hr,Stressed
51.3,1.42,11.6,0.843,marketing,Healthy
30.0,1.19,17.7,0.748,hr,Healthy
22.1,0.32,86.6,0.312,engineering,Burnout
58.7,0.47,53.2,0.448,engineering,Stressed
6.5,0.3,152.9,0.38,hr,Burnout
17.0,0.18,93.1,0.275,product,Burnout
15.0,0.0,78.7,0.234,engineering,Burnout
39.7,0.71,34.7,0.807,engineering,Healthy
23.9,0.05,44.1,0.406,hr,Burnout
23.0,0.19,40.6,0.322,product,Burnout
46.2,1.19,27.3,0.884,sales,Healthy
56.8,1.28,10.9,0.665,sales,Healthy
31.2,0.09,106.9,0.519,marketing,Burnout
27.6,0.24,79.7,0.103,hr,Burnout
56.0,0.78,7.6,0.816,product,Healthy
34.1,1.35,19.5,0.793,marketing,Healthy
28.4,0.48,86.5,0.395,hr,Stressed
38.5,1.45,7.4,0.78,product,Healthy
38.4,0.54,13.9,0.229,product,Stressed
23.9,0.57,67.2,0.444,engineering,Stressed
29.2,0.89,51.2,0.371,hr,Stressed
50.9,0.94,0,0.881,sales,Healthy
42.4,1.11,15.4,0.755,engineering,Healthy
47.2,1.58,27.0,0.726,engineering,Healthy
33.4,0.39,94.6,0.381,sales,Stressed
51.1,0.82,17.1,0.843,product,Healthy
60.3,0.77,10.0,0.568,sales,Healthy
42.6,1.77,10.6,0.926,engineering,Healthy
12.2,0.17,137.3,0.133,hr,Burnout
36.0,0.14,147.0,0.356,sales,Burnout
6.4,0.35,35.6,0.184,marketing,Stressed
60.5,0.95,38.5,0.746,marketing,Healthy
0,0.55,21.8,0.591,product,Stressed
48.0,0.39,13.1,0.8,sales,Healthy
20.4,0.21,35.2,0.453,sales,Stressed
54.6,0.81,57.2,0.614,product,Stressed
59.7,1.75,10.4,0.769,engineering,Healthy
48.6,1.48,11.4,0.797,product,Healthy
27.6,0.23,204.9,0.372,sales,Burnout
25.4,0.4,31.0,0.322,marketing,Burnout
59.9,0.45,73.1,0.46,product,Stressed
46.7,1.47,11.6,0.768,marketing,Healthy
45.0,0.76,12.1,0.569,marketing,Stressed
0,0.15,52.9,0.497,hr,Stressed
47.4,0.87,18.4,0.846,sales,Healthy
48.2,0.6,29.7,0.712,sales,Stressed
14.4,0.32,55.1,0.344,product,Burnout
45.3,0.8,30.7,0.533,marketing,Stressed
60.0,1.33,21.5,0.911,hr,Healthy
13.0,0.22,148.7,0.332,hr,Burnout
21.9,0.19,115.5,0.166,engineering,Burnout
32.3,0.21,83.7,0.597,product,Stressed
15.1,0.75,80.2,0.654,product,Stressed
3.8,0.31,71.4,0.311,engineering,Burnout
45.6,1.01,18.5,0.805,product,Healthy
23.1,0.21,100.4,0.329,engineering,Burnout
36.0,0.9,14.9,0.895,sales,Healthy
14.8,0.16,88.3,0.234,product,Burnout
41.1,0.73,76.6,0.634,product,Stressed
18.5,0.31,84.7,0.86,hr,Stressed
53.7,0.93,49.4,0.325,engineering,Stressed
65.3,0.97,3.3,0.588,product,Healthy
44.2,1.29,26.5,0.772,product,Healthy
23.5,0.01,89.1,0.344,engineering,Burnout
9.7,0.09,51.2,0.23,hr,Burnout
43.3,1.57,4.9,0.795,marketing,Healthy
56.1,0.13,72.3,0.455,hr,Stressed
46.2,0.54,47.0,0.514,product,Stressed
24.7,0.14,123.0,0.305,product,Burnout
45.5,0.3,41.1,0.347,sales,Stressed
42.3,0.51,66.6,0.585,sales,Stressed
50.8,1.62,14.0,0.731,product,Healthy
31.2,0.27,62.8,0.461,sales,Stressed
9.5,0.66,74.9,0.469,marketing,Stressed
22.8,0.22,123.0,0.324,engineering,Burnout
47.9,0.31,68.8,0.474,hr,Stressed
67.1,0.99,9.6,0.739,engineering,Healthy
43.1,0.32,92.7,0.346,marketing,Burnout
63.6,1.35,28.5,0.826,product,Healthy
30.3,0.38,73.5,0.306,engineering,Burnout
51.0,0,55.0,0.507,hr,Stressed
39.3,1.14,15.6,0.861,product,Healthy
35.6,1.37,7.4,0.708,engineering,Healthy
16.2,0.3,46.3,0.522,hr,Stressed
30.8,0.08,84.5,0.416,marketing,Stressed
57.5,0.3,90.7,0.476,marketing,Stressed
42.8,1.47,17.3,0.781,hr,Healthy
26.4,0.13,37.3,0.204,sales,Burnout
26.0,0.18,63.2,0.378,marketing,Burnout
53.9,0.77,0,0.819,marketing,Healthy
9.0,0.22,108.5,0.373,engineering,Burnout
54.4,0.64,35.9,0.429,marketing,Stressed
48.8,1.57,16.7,0.896,engineering,Healthy
47.1,1.08,9.8,0.797,sales,Healthy
57.4,0.79,25.3,0.756,marketing,Healthy
12.2,0.21,53.7,0.287,hr,Burnout
6.7,0.26,74.7,0.511,product,Burnout
28.7,0.43,92.3,0.35,engineering,Burnout
50.5,1.26,21.9,0.824,product,Healthy
38.7,1.35,0,0.644,product,Healthy
48.7,1.06,21.5,0.788,product,Healthy
48.8,0.64,52.1,0.348,sales,Stressed
32.8,1.62,22.0,0.939,marketing,Healthy
61.4,1.28,29.1,0.931,sales,Healthy
22.7,0.26,115.5,0.294,hr,Burnout
37.3,0.49,35.7,0.462,product,Stressed
38.6,0.93,66.8,0.397,marketing,Stressed
9.9,0.29,141.5,0.363,product,Burnout
41.7,0.25,58.2,0.389,sales,Stressed
10.1,0.27,80.6,0.454,product,Stressed
45.0,1.33,1.9,0.595,marketing,Healthy
20.4,0.23,88.5,0.321,marketing,Burnout
44.8,0.36,41.7,0.468,engineering,Stressed
43.5,0.12,56.9,0.549,engineering,Stressed
17.9,0.13,105.4,0.174,engineering,Burnout
64.4,0.46,6.3,1.0,sales,Healthy
44.6,0.53,14.7,0.799,engineering,Healthy
53.2,1.4,29.8,0.817,marketing,Healthy
31.6,0.6,81.5,0.407,sales,Stressed
25.7,0.24,0,0.256,hr,Burnout
47.6,0.92,31.4,0.787,sales,Healthy
28.5,0.51,77.0,0.482,product,Stressed
47.8,1.37,18.1,0.866,sales,Healthy
23.5,0.37,136.4,0.458,engineering,Burnout
16.8,0.26,129.7,0.334,product,Burnout
66.4,0.95,16.1,0.594,sales,Healthy
27.0,0.32,57.5,0.794,engineering,Stressed
35.2,0.32,148.4,0.246,sales,Burnout
21.4,0.26,39.6,0.376,hr,Burnout
26.2,0.23,114.5,0.219,engineering,Burnout
34.3,0.48,55.9,0.251,hr,Stressed
6.0,0.15,124.1,0.18,hr,Burnout
16.4,0.33,126.1,0.431,marketing,Burnout
61.8,0.75,27.8,0.736,hr,Healthy
18.7,0.17,28.4,0.53,hr,Stressed
47.4,1.44,18.4,0.756,hr,Healthy
9.1,0.37,35.2,0.121,sales,Burnout
57.6,0.49,50.6,0.659,marketing,Stressed
39.9,1.71,16.8,0.846,marketing,Healthy
29.5,0.26,126.7,0.346,product,Burnout
53.5,1.05,10.7,0.779,marketing,Healthy
52.7,0.38,53.7,0.611,sales,Stressed
43.8,0.69,12.2,0.524,marketing,Stressed
36.1,0.15,114.6,0.331,marketing,Burnout
35.0,0.37,35.9,0.327,hr,Stressed
44.8,0.53,47.7,0.255,engineering,Stressed
28.1,0.38,101.4,0.21,product,Stressed
60.2,1.08,10.6,0.848,engineering,Healthy
9.7,0.18,136.0,0.074,marketing,Burnout
56.6,1.34,21.7,0.748,engineering,Healthy
32.0,0.4,89.3,0.398,engineering,Stressed
24.0,0.28,77.2,0.374,hr,Burnout
41.7,1.04,24.2,0.697,marketing,Healthy
31.3,0.52,110.8,0.842,product,Stressed
35.6,0.3,107.7,0.382,product,Stressed
21.1,0.1,101.8,0.357,sales,Burnout
67.3,0.84,15.9,0.758,product,Healthy
24.4,0.49,86.5,0.397,sales,Stressed
16.6,0.25,56.3,0.431,marketing,Burnout
26.4,0.31,100.9,0.443,engineering,Burnout
22.6,0.16,97.0,0.233,hr,Burnout
21.7,0.23,123.4,0.305,product,Burnout
15.2,0.55,66.1,0.676,marketing,Stressed
10.0,0.24,65.3,0.29,hr,Stressed
49.2,1.05,4.7,0.937,engineering,Healthy
33.4,0.49,99.1,0.426,marketing,Stressed
50.4,1.05,25.8,1.0,product,Healthy
58.1,1.18,21.8,0.836,sales,Healthy
13.6,0.13,144.3,0.257,hr,Burnout
13.9,0.2,46.4,0.29,marketing,Burnout
